component1,component2,component3,component4,class
0.000159964,0.009913829,-0.001622378,0.003785619,0
0.005156006,0.001540527,-9.42E-05,-0.002542138,0
0.001986288,0.007713325,-0.00189237,-0.002385626,0
0.001825292,-0.019268293,0.008493072,0.003810472,1
0.003183054,0.000242559,0.001565925,-5.65E-06,0
0.003270944,0.000574466,0.001371949,0.004018913,0
-0.003866134,-0.023025642,0.001380946,0.000974988,1
0.002229623,-0.006167734,0.004374912,0.005644485,0
0.001134356,-0.007723696,0.005764164,0.00431865,1
0.004601185,-0.000557653,0.001143497,-0.003288073,0
-0.000726447,-0.013238174,0.007503892,0.004105021,1
0.003421814,-0.005409671,0.004220695,0.004157534,1
0.002957386,-0.017856177,0.007964519,0.004117451,1
0.00130971,0.003627811,0.000917876,0.001949251,0
-0.000262984,-0.027349057,0.007484346,0.001563584,1
0.004010318,-0.010410443,0.005686674,0.004755964,1
-0.001400691,0.003354684,9.89E-05,-0.029316826,0
0.001028209,0.000660925,0.001966904,0.006213361,0
0.003747727,0.001410938,0.000707876,-0.00152548,0
0.005557576,-0.000465866,0.000827555,0.002214884,0
0.001448422,0.008393829,-0.001685826,-0.000675854,0
6.47E-05,0.007395345,-0.000334514,0.004569526,0
0.004329372,0.003842501,-0.000849853,0.002081842,0
0.003865506,0.000533144,0.001102477,0.003230934,0
0.001247358,0.006552328,-0.000702671,-0.004881109,0
0.004233186,-0.001620138,0.002167143,0.001665528,0
0.0073194,-0.002634637,0.000856729,-0.001275478,0
0.006660486,-0.00090605,0.00027597,-0.003630708,0
-0.005035653,-0.024547611,0.009930981,0.001048216,1
-0.001785181,-0.028111007,-0.004485235,-0.000189669,1
0.007093571,-0.000742327,0.00012042,0.000470651,0
0.003841424,0.00265284,-6.79E-05,-0.000763976,0
-0.020366604,0.000934539,0.005369057,0.001867217,0
0.001827722,0.005315729,-0.000257854,0.005767757,0
0.000983023,0.001195026,0.002170192,0.0045829,0
0.002401706,0.004730076,-0.000617835,-0.001274248,0
0.002119007,0.005086305,-0.000523104,-0.007131891,0
0.002039173,0.002027897,0.001339026,0.001441383,0
0.00451692,-0.000172888,0.001245551,0.005755908,0
0.002269531,0.005054396,-0.000321896,0.000369728,0
-0.011787979,-0.000978455,0.005532017,0.003847502,0
0.002632529,0.005175002,-0.000685055,-0.004395649,0
0.004997275,-0.001022537,0.001505,0.003059208,0
0.007360671,-0.006348002,0.003098175,0.002318401,0
0.005217548,0.001976855,-0.000363778,-0.001305404,0
0.002973721,0.005174301,-0.000772406,0.001274532,0
-0.001867997,0.00363209,0.001979012,0.004828661,0
0.009425544,-0.006296947,0.001724269,-0.004359491,0
0.003271588,0.002299195,0.000353477,-0.004489079,0
-0.012821186,0.00372779,0.004626633,0.004286146,0
0.000260837,0.005493057,0.000602408,0.000842531,0
0.004935568,-0.001125387,0.000759633,-0.012150103,0
0.002239416,-0.003326471,0.002223084,-0.028223504,0
0.001661615,-0.003266185,0.002945488,0.006263879,0
0.001757308,0.006409599,-0.000904251,-0.005094469,0
-0.00035487,-0.003197588,0.004339267,0.005191923,0
-0.000561886,0.003598102,0.001589431,0.003810603,0
0.007324273,-0.005256671,0.00236558,0.002351473,0
0.007094652,-0.001892061,0.000775679,0.000393158,0
0.002548097,-0.026358346,-0.005682557,0.001458986,1
-0.003543112,-0.020250422,0.008280292,0.002210789,1
0.001278628,-0.003552098,0.003784784,0.005191337,1
0.000273346,0.003977905,0.001222025,0.004026379,0
-0.001929379,0.002980635,0.002192606,0.005606132,0
0.005026923,-0.001336781,0.001497013,0.002921855,0
-0.000704609,-0.030760128,-0.011219229,-0.001184499,1
0.004733967,0.003185766,-0.000688359,0.001295153,0
0.001034768,0.003664728,0.000405601,0.005396451,0
0.000706205,0.003308916,0.000794809,-0.010904251,0
-0.001368107,-0.010136907,0.007586544,0.003947597,1
0.001848561,0.005913011,-0.000943829,0.006134895,0
0.001004784,-0.002467956,0.003548481,0.005120201,0
0.005155078,0.001502391,-2.66E-05,0.003698076,0
0.007704918,-0.002070123,0.000550421,0.00227361,0
0.002528615,0.002931182,0.000791636,0.002343953,0
-0.000573609,-0.003288486,0.004099246,0.005130291,0
-0.007355683,-0.025646487,0.00782137,-0.000191788,1
0.001843208,0.006838744,-0.001152064,-0.003193531,0
0.003872149,0.000537236,0.001180531,-0.00161477,0
0.004042241,-0.002150318,0.002019012,0.00469933,0
0.00302089,0.001681805,0.001008116,0.000744921,0
0.00351464,0.004418215,-0.000751191,-0.002324334,0
0.003466694,0.002096245,0.000500952,0.002943322,0
0.001571375,0.0032475,0.000857835,0.00437846,0
0.002507761,0.00564658,-0.000823693,-0.003801057,0
-0.003956365,0.00639247,0.000313664,-0.029041756,0
-0.015847494,-0.012636613,-0.002816759,-0.000725042,1
-0.001177755,-0.000757566,0.003545212,0.005045393,1
0.003540827,0.001563196,0.000814296,0.0024856,0
0.006489277,0.000129263,-0.000130927,0.001455096,0
0.003179805,-0.02612139,-0.011979853,0.001110708,1
0.000240133,0.002973329,0.001243205,0.005095381,0
0.001945157,0.002436893,0.000998866,0.004114059,0
0.004452644,-0.001991507,0.002331595,0.001389067,0
-0.006142878,-0.018605885,0.006254578,0.001778711,1
-0.004222515,-0.021899243,-0.019084825,-0.000983967,1
0.003031675,0.00218512,0.000447682,-0.009204133,0
0.00409742,0.000166936,0.001320216,0.003603682,0
-0.017337369,-0.0038458,0.007280437,0.001765111,0
-0.000145864,-0.000312774,0.003102287,0.004718725,0
0.002056456,0.00558565,-0.000438452,0.005046739,0
0.001061334,0.004613127,0.000528616,0.00294674,0
0.004647446,0.002941034,-0.000453777,0.003444012,0
0.003435078,0.002604454,0.000135787,-0.00429646,0
-0.000140942,0.005272913,0.000542608,0.004756739,0
0.009152682,-0.006628808,0.002193304,0.004753701,0
0.006659208,-0.000454082,0.000286948,0.002421539,0
-0.002012861,-0.011573708,0.007582186,0.004000755,1
0.007423534,-0.001531138,0.000392154,0.0015918,0
0.005264974,-0.000882196,0.000944435,0.00157147,0
0.000971608,0.002209739,0.000441387,-0.020889864,0
-0.008073175,-0.000402329,0.004658339,0.004915197,0
0.003328102,0.00285795,0.00028978,0.000689758,0
-0.001328953,0.006818348,0.000314077,0.00496955,0
0.005930706,-0.002192361,0.001377408,-0.005181114,0
0.003188969,0.004644581,-0.000455099,0.001367779,0
0.00667095,-0.003851314,0.002120325,0.000860831,0
0.000895036,0.006999496,-0.000794196,0.004922084,0
0.004324176,-0.006037124,0.003913137,0.004329857,0
0.008845355,-0.004713858,0.001488235,0.002072288,0
0.001081995,0.006322928,-0.0006485,-0.004140587,0
0.004842409,0.002217585,-0.000192475,0.00126935,0
-0.000866332,0.004858985,0.001286799,0.003126235,0
0.002822537,0.002391515,0.000617649,-0.002877561,0
0.002037224,0.001518163,0.000473066,-0.01805747,0
-0.001196759,0.005118428,0.001131491,0.003535644,0
0.005162706,-0.000850481,0.00036334,-0.012156004,0
0.003314836,0.003421175,4.61E-06,0.004032992,0
-0.000777435,0.000362313,0.001518703,-0.031691464,0
0.008331536,-0.004188141,0.001336122,-0.003242905,0
0.003401397,0.00493644,-0.00091776,-0.000940142,0
0.002077325,0.004195549,2.06E-05,0.002403607,0
0.003639687,0.001772413,0.000571947,0.005185687,0
0.004521532,-0.00068134,0.001277458,0.005456255,0
0.002598486,0.001958261,0.001073817,-0.000397358,0
0.005986804,0.001415117,-0.000522157,0.00119504,0
-0.002038302,0.005512074,0.001278688,0.005193976,0
0.004809129,0.001574173,0.000276035,0.00266307,0
0.000762361,0.008821722,-0.001847957,-0.003907982,0
-0.012407911,-0.018576856,0.001849988,-0.000599654,1
0.004720993,-0.008002985,0.003525708,-0.027431863,0
-0.010756771,-0.006262802,0.007336931,0.002949842,1
-0.001716842,-0.026408198,0.007999874,0.001398229,1
0.00378891,-0.001863011,0.00187735,0.00511296,0
-0.00262785,0.004705139,0.001702263,0.00559155,0
0.003438163,0.003463032,-0.0005507,-0.007231485,0
-0.00173954,0.009636175,-0.000921159,0.0064995,0
0.001370649,0.00193284,0.000750633,-0.017634175,0
0.00256616,0.001252806,0.001254409,0.004567694,0
0.00023982,0.000696465,0.00246332,0.005699109,0
0.00200641,-0.000469227,0.002208923,0.005232734,0
-0.000225116,0.006381067,0.000343982,-0.000212558,0
0.003826264,0.002346566,4.32E-05,-0.00558362,0
-0.007398866,0.001694893,0.003615911,0.00524618,0
-0.013092688,0.002179682,0.005078733,0.004020149,0
0.006911832,-0.001101205,0.000614764,0.000198122,0
0.009339179,-0.006952468,0.002125345,0.002562128,0
-0.003660524,0.007964586,0.000720243,0.006314422,0
0.008073696,-0.004717815,0.001878314,0.000725056,0
-0.006944529,-0.022166332,0.006769505,0.000685837,1
0.005499214,-0.003043201,0.002129391,0.002993803,0
0.007259791,-0.005177829,0.001707377,-0.012813142,0
0.00220264,0.0033897,0.00062232,-0.002253237,0
0.002522201,0.004302311,-0.000138813,-0.002832157,0
-0.033978959,0.001602649,-0.005076035,-0.003313113,0
0.006880168,-0.002923422,0.001438115,-0.004605908,0
-0.001580907,0.010113292,-0.001452385,-0.010309098,0
0.005983573,0.000700404,0.0001395,0.002817839,0
-0.011208597,0.003390387,0.00347184,0.004788817,0
0.004059116,0.003438981,-0.000545558,0.000362029,0
-0.000477776,0.006307446,0.0005905,-0.000844659,0
0.003570331,0.004598591,-0.000597299,0.002100931,0
0.004563786,0.00159875,0.000443152,0.002276751,0
-0.000621491,0.002047423,0.002215215,0.00542108,0
0.006146328,-0.000680207,0.000597108,0.000868294,0
-0.000190801,0.007385064,-0.000535239,-0.003202299,0
-0.004930578,0.001392311,0.003829453,0.005249613,0
0.005088568,-0.000417895,0.001000106,0.002233254,0
-0.001230009,0.003756356,0.001661802,0.004703085,0
-0.018096957,-0.02072483,0.004468009,-0.002725003,1
0.004141329,-0.002095976,0.002353552,0.000837345,0
0.000252447,-0.004485129,0.004586141,0.005123861,0
0.007817434,-0.00296341,0.000978624,-0.00258897,0
0.00796063,-0.002616725,0.000745671,0.002994315,0
0.007212215,-0.001457606,0.000435826,0.000158306,0
-0.004304852,-0.016206169,0.009163263,0.002757349,1
-0.001572041,-0.000667921,0.003658849,0.005010862,0
0.002412764,0.003248487,0.000432155,0.001780705,0
0.009460478,-0.006230369,0.001883967,0.004427777,0
-0.003182405,-0.002657225,0.004627301,0.005328196,0
0.003105539,0.002744661,0.000521103,0.0019598,0
-0.01343746,0.003486904,0.004159091,0.004137502,0
0.005172097,0.002836169,-0.000777928,0.001661862,0
0.004437555,-0.00158177,0.001854373,0.004160463,0
0.000338829,0.006604737,-0.000259261,-0.002823395,0
0.00298383,0.002809109,0.000540712,-0.004192231,0
-0.001182639,0.003240909,0.000656123,-0.025889352,0
0.001833395,0.002117606,0.001155241,0.005424264,0
0.001293052,0.002645644,0.000549137,-0.015249805,0
0.007726319,-0.003996238,0.001373967,0.003407457,1
-0.030062836,-0.000140573,-0.005482038,-0.002498906,0
-0.000811845,0.005273689,0.000335102,0.0072712,0
0.002815949,0.000155772,0.001687398,0.005766072,0
0.006289502,-0.000832339,0.000652542,0.001856176,0
0.003412928,0.004921147,-0.000831224,-0.000755669,0
0.003429539,0.003568363,-0.000266174,-0.004924854,0
0.009412746,-0.007262177,0.002534164,0.003034308,0
0.004004743,-1.09E-05,0.000416784,-0.014673157,0
-0.000501893,0.009303749,-0.001026371,0.002701882,0
0.007579841,-0.005538164,0.002118964,-0.007734615,0
0.00212281,-0.000293552,0.002440679,0.003550126,0
0.005232208,-0.010686251,0.004104948,-0.033378546,0
-0.002089398,-0.001780788,0.004005984,0.00561923,0
-0.00103842,0.007927839,-0.000367643,0.006348384,0
-0.003914985,-0.026334166,0.01026813,0.000845424,1
-0.01732622,0.002057997,0.005270856,0.002962531,0
0.008309567,-0.005050036,0.001849877,0.002898712,0
0.001990466,0.001464229,0.001058543,0.006661386,0
-0.002784316,-0.013242801,0.00832542,0.003528371,1
-0.001967233,0.002720394,0.002634169,0.004091061,0
0.006609465,-0.004866714,0.002460408,0.004297607,0
-0.005535348,0.004436226,0.003082139,0.005176143,0
-0.007756778,-0.018007027,0.007250015,0.001505687,1
0.005715389,-0.002984029,0.002022336,-0.001944843,0
-0.016979407,-0.000343701,0.007120095,0.002461522,0
-0.002380503,0.010141421,-0.000436149,0.003914306,0
0.003154131,-0.001484234,0.001686605,-0.017690929,0
4.61E-05,-0.00200118,0.003904405,0.004119355,0
-0.000639449,0.00368934,0.001793127,0.00443212,0
0.004005281,0.002423005,0.000170175,0.002446943,0
0.004920207,0.000351456,0.000666299,0.005497727,0
0.002829606,0.003166382,0.000373681,0.00324594,0
0.000571194,0.006121605,2.37E-05,0.00188709,0
0.0007732,0.005776179,6.88E-05,0.000688008,0
0.002496479,0.004728381,-0.000427868,0.003320915,0
0.009136094,-0.005924345,0.001776423,-0.003625661,0
-0.000844438,0.0069463,0.00017352,-0.004709835,0
0.003087856,0.000581451,0.001561507,0.001950617,0
0.002357177,0.001990454,0.000835686,0.007113422,0
-0.009529695,0.003890641,0.003631491,0.005193309,0
-0.002028555,-0.000323323,0.003850557,0.004342327,0
0.007448411,-0.005932819,0.002529708,0.002994206,0
0.001304115,0.003192378,0.000772057,0.003741456,0
0.004683382,-0.000993179,0.001212855,-0.009387715,0
-0.003380601,0.001915725,0.001523989,-0.037870804,0
0.005886365,0.000738526,-3.95E-05,0.001470285,0
0.010289644,-0.00745962,0.001718774,-0.004958538,0
0.00393705,0.004673705,-0.0010831,0.004086193,0
0.006785517,-0.002414991,0.001061862,0.005549503,0
0.007671718,-0.011219274,0.002896225,-0.027591129,0
0.006670113,-0.006020691,0.00286108,0.005124307,0
0.00457514,0.000967731,0.000384677,0.006133372,0
0.003795463,-0.001125203,0.001872267,0.004356408,0
0.000805476,0.007364373,-0.000976151,0.00410327,0
-0.000422017,0.005117884,0.000880425,0.003006062,0
-0.001003509,0.007961913,-4.20E-05,0.001219098,0
-0.002999216,0.006888528,0.000898426,0.005116908,0
0.004308531,0.003801309,-0.000774052,-0.000171909,0
-0.003700316,0.012654914,-0.048497298,0.004561975,0
0.006147877,-0.001391322,0.001106227,-0.000364325,0
0.004264455,0.002604519,5.77E-07,-0.000573211,0
0.005635953,0.000317205,-2.06E-06,-0.005205721,0
-0.000507229,0.009309361,-0.001457318,-0.000763109,0
-0.000678424,0.009970159,-0.001495853,-0.003685791,0
0.002331463,0.004376899,7.08E-05,0.00113553,0
0.004244645,0.002637507,-0.000321125,-0.004228941,0
0.008198406,-0.005119638,0.00157249,-0.00795465,0
0.000521475,0.003496015,0.000887825,0.004935329,0
0.008020592,-0.005881975,0.002286508,0.005385378,0
0.000618255,-0.001461613,0.003453772,0.004779752,0
0.004568054,0.003328449,-0.00070008,-4.32E-05,0
-0.010417066,0.005306887,0.003940605,0.004557108,0
0.002284032,-0.001129721,0.002192252,0.006314635,0
0.000260729,0.004086815,0.000148826,-0.018410198,0
0.004455976,-0.006488062,0.003075103,-0.025484049,0
-0.028941832,0.007099932,-0.027535342,-0.00276766,0
-0.000641949,0.002459166,0.00107074,-0.024655922,0
0.000714063,0.00413176,0.001079617,-0.00281072,0
-0.027180804,0.000682924,-0.01610292,-0.00251548,0
-0.004744351,0.00668198,0.001858539,0.003143275,0
0.001156936,0.005803664,-8.01E-05,-0.000826609,0
-0.000973605,0.002630635,0.002089664,0.005237541,0
0.001794972,-2.81E-05,0.002080465,0.004903249,0
0.004374716,-0.001568929,0.001111469,-0.015777819,0
0.003381779,0.003223998,-0.000385736,-0.007010943,0
0.010149682,-0.010773784,0.00299922,-0.014671677,0
0.003694251,0.003445979,-0.000348238,0.001006986,0
0.000820995,0.007986843,-0.001199324,0.002690667,0
0.004811425,0.002967021,-0.000635969,-0.000509153,0
-0.00377959,0.009637621,0.00032532,0.002378527,0
0.005939983,7.39E-05,0.000221292,0.003342997,0
0.003904572,-0.001875087,0.001524816,0.006532591,0
-0.013981848,-0.004542611,-0.000911431,0.00211248,0
0.00453558,-0.000684072,0.000904463,-0.011096982,0
0.00381225,0.003181315,-0.000564838,-0.006488604,0
0.006344605,0.000335746,-6.43E-05,0.001492317,0
0.001797995,1.37E-05,0.002368434,0.00250439,0
-0.001731881,0.005136782,0.001460084,0.004792895,0
0.002243644,-0.000528717,0.002162983,0.003967121,0
0.002311592,-0.002779014,0.002850902,0.005755996,0
0.001316085,0.006393792,-0.000396444,0.002670116,0
-0.013502945,-0.000163218,0.000624499,0.003256134,0
-0.000166594,0.005833211,0.000306324,0.004184092,0
-0.003800227,0.004184239,0.002546517,0.005170788,0
0.001068806,-0.003483518,0.003935226,0.005107356,0
0.002549627,0.004484662,-0.000249433,0.002492478,0
0.001354097,0.008638842,-0.001804363,-0.00020872,0
0.00591341,-0.002447306,0.001408318,-0.00835052,0
-0.000372445,0.006232911,-0.000460891,-0.015638432,0
0.001679954,0.004485529,0.00021727,0.003893191,0
0.009304103,-0.008521413,0.003003703,-0.003292308,0
0.006085742,-0.000400612,0.000504333,0.001893763,0
0.003911066,0.002744219,-0.000143707,-0.000786881,0
-0.004302611,0.000682745,0.00393586,0.004972408,0
0.001286621,-0.002117242,0.003546033,0.004376498,0
-0.004649905,-0.022049734,0.010642955,0.001590026,1
0.002623419,0.004701382,-0.000477401,0.002597092,0
-0.009110685,0.006071584,0.002608127,0.005695236,0
0.000476953,-0.003283161,0.003974872,0.004896414,0
0.004521604,0.000180164,0.000875567,0.003041716,0
0.002955335,0.005278367,-0.000891345,0.0049842,0
-0.001896938,0.008234197,0.000209599,9.45E-05,0
0.003943229,-0.001277651,0.001000214,-0.01745883,0
-0.024755885,-0.00033866,0.002655667,2.53E-05,0
0.003622412,4.08E-06,0.001062964,-0.011391143,0
-0.005995208,-0.002302683,0.004399637,0.005140475,0
0.008147168,-0.007104614,0.003037775,0.003422761,0
0.002250028,0.004293706,-0.000157165,-0.005171474,0
5.31E-06,0.006809093,5.30E-05,0.002237433,0
0.006186846,-0.001058102,0.00077921,0.00363767,0
0.007215399,-0.003897702,0.001730302,0.001674183,0
0.005394107,0.001981874,-0.000423686,-6.34E-05,0
0.00087609,0.008745219,-0.001503563,4.88E-05,0
-0.003132414,0.000190278,0.003506266,0.005760275,0
0.00165907,-1.60E-05,0.002195976,0.003901202,0
0.006114451,-0.003898676,0.002166382,0.005469089,0
-0.013292162,0.001016169,0.004827444,0.003800425,0
-0.014813801,0.010767976,0.002763629,0.004651702,0
-0.001062611,-0.000653795,0.002801378,0.006154652,0
-0.019780768,-0.013351406,0.000962846,-0.001805858,0
-0.006011086,0.001538544,0.00450157,0.004551474,0
-0.001238206,0.005720679,0.001056422,0.003821277,0
0.008213819,-0.00732382,0.002905907,0.002178944,0
0.002845689,0.004287066,-0.000188252,0.002780143,0
0.001070252,0.008569181,-0.00152253,0.0030456,0
0.006745254,-0.004337934,0.001998567,0.00275498,0
-0.002620022,0.000580239,0.001996616,-0.037273277,0
0.001018771,0.008420373,-0.001290063,0.001837567,0
-0.005229886,0.000193346,0.003866034,0.005116477,0
0.001449472,0.00332272,0.000574485,0.0054779,0
0.00468652,-0.001790821,0.001252127,-0.013742995,0
-0.001232441,0.006952638,0.000178985,0.004623689,0
0.000679631,0.002283245,0.001441389,0.004799649,0
0.005699581,-0.001758887,0.001737417,0.001878729,0
0.003929451,0.003631134,-0.000385713,0.001561173,0
0.008506028,-0.005163924,0.001960187,0.000768939,0
0.008756895,-0.004010788,0.000981003,-0.001137356,0
0.004375843,0.003266036,-0.000806481,-0.003726419,0
0.002144162,0.00527855,-0.000493929,0.001888972,0
0.00406724,0.00278312,-0.000294459,0.00430139,0
0.004443892,0.002543442,-7.91E-05,0.001156721,0
-0.011071917,0.000465479,0.003543174,0.004505142,0
-0.002060749,-0.002128332,0.003406286,0.006003175,0
